zipcode,longitude,latitude,number_of_orders
6770,-46.7894501995806,-23.6366262051611,3
6773,-46.7912781654862,-23.6393961232311,8
6774,-46.8003727480393,-23.6412646499576,9
6775,-46.8019673957816,-23.6382231268394,16
6780,-46.7935823639447,-23.6178230048222,11
6783,-46.7877314547579,-23.6296110174851,13
6784,-46.7932955698349,-23.6240189226872,7
6785,-46.8044709358878,-23.631791720786,10
6786,-46.8083783850542,-23.6221311800723,10
6787,-46.799800255208,-23.6270436391886,11
6790,-46.7837818950891,-23.6103054199319,6
6793,-46.810160578375,-23.6196727219336,2
6794,-46.8061419214032,-23.6178856892864,1
6795,-46.7985527293843,-23.6150664615673,1
6803,-46.8457050644261,-23.6469828689507,7
6804,-46.8497610643532,-23.6424047711884,4
6805,-46.8546065677189,-23.6407243513763,2
6806,-46.8372391033816,-23.6387215628714,4
6807,-46.8266959227019,-23.6304171612614,11
6810,-46.7959991330525,-23.6506021026781,14
6813,-46.8029256437763,-23.6503903302845,13
6814,-46.8059056244735,-23.6572766081135,15
6815,-46.813877073403,-23.6549065700848,8
6816,-46.8380629705696,-23.645106,16
6817,-46.8131063098851,-23.6283558470771,1
6820,-46.7959490241981,-23.66364846622,11
6823,-46.8033632139766,-23.671959474609,20
6824,-46.8107372554074,-23.6696572210348,10
6825,-46.8088287445035,-23.6666291195974,1
6826,-46.8027832693463,-23.6645156364187,16
6833,-46.8379885763172,-23.6524968851058,1
6835,-46.8536210779907,-23.6787194382537,4
6840,-46.8571459027497,-23.6506448750194,5
6843,-46.8612621190778,-23.6588315337295,7
6844,-46.8933032617289,-23.6628723655432,1
6845,-46.9023276114317,-23.6442818443072,4
6846,-46.8733411397656,-23.635424074384,1
6850,-46.8514237996133,-23.7040466960875,13
6851,-46.8615703607748,-23.7200019235828,7
6852,-46.8593123619032,-23.7119990386216,14
6853,-46.8508477893416,-23.68913659839,6
6855,-46.826154,-23.685282,6
6856,-46.80095175,-23.6902815,6
6857,-46.8043448726854,-23.7096392378746,2
6858,-46.8257052786846,-23.7193507530035,2
6859,-46.8425209519607,-23.7193872740196,2
6863,-46.7987478656256,-23.7209009323571,2
6864,-46.7939915676766,-23.7480602774713,3
6865,-46.7910761544549,-23.7430451387995,9
6866,-46.8081995264127,-23.7575652622207,4
6867,-46.8097383099999,-23.754195,4
6868,-46.7938553294343,-23.7490929682216,2
6870,-46.8852975161304,-23.7495665182887,1
6871,-46.853622080157,-23.7203374610592,4
6872,-46.8566753001616,-23.732035438802,4
6874,-46.843837385756,-23.7595606234579,2
6882,-46.8978746948251,-23.7403238446017,1
6885,-46.8774681464975,-23.7027966894416,1
6887,-46.8127756910975,-23.7173732054442,1
6888,-46.86083775,-23.6870235,2
6890,-46.9545361747753,-23.8543653566618,12
6900,-46.8147959826339,-23.8285216773872,46
6950,-47.0719958442976,-23.9314065463877,21
7010,-46.5287480517629,-23.4700178315252,2
7011,-46.5325462718564,-23.469772924231,4
7012,-46.5286161352722,-23.4719453029196,5
7013,-46.5232975459346,-23.470584317791,2
7020,-46.5380900779907,-23.4695761187893,19
7021,-46.5362721304461,-23.4761473447112,6
7022,-46.5391815925616,-23.4764999686364,8
7023,-46.5416505,-23.478156,13
7024,-46.5459208477696,-23.4711405262277,10
7025,-46.5415540202551,-23.483785075769,13
7030,-46.5462939446304,-23.4918949139593,6
7031,-46.5467131083221,-23.4964885652505,12
7032,-46.5486917740781,-23.5054292689422,12
7033,-46.5558928637255,-23.4967913119626,11
7034,-46.5252337718564,-23.4770812595072,1
7040,-46.5446227631139,-23.47667359839,8
7041,-46.5466578316694,-23.483928635582,6
7042,-46.5502223454037,-23.4814374796007,3
7043,-46.5527972776848,-23.4848690152634,5
7044,-46.5533801035259,-23.4803275459346,6
7050,-46.5533218863466,-23.4626275634197,6
7051,-46.5471433122511,-23.4691433119626,9
7052,-46.5547687754631,-23.4671235401062,5
7053,-46.5609694491022,-23.4745900890712,5
7054,-46.5552417572855,-23.4656079045242,9
7055,-46.5620934446304,-23.4691321326678,6
7056,-46.5653348818577,-23.459393645573,5
7060,-46.5480779511512,-23.4519786042184,8
7061,-46.550069570633,-23.45110959562,6
7062,-46.5473243556754,-23.4646985378845,5
7063,-46.5601229635005,-23.4571572192568,7
7064,-46.5533152606128,-23.4489375155161,6
7070,-46.5539006472387,-23.451797514571,8
7071,-46.569519172774,-23.4557654562871,5
7072,-46.5573364365803,-23.448903317791,13
7073,-46.5653734100034,-23.4504363028322,5
7074,-46.5639647689422,-23.4574285181776,7
7075,-46.5613343695539,-23.4376993447112,4
7076,-46.5653213906457,-23.4332465029142,1
7077,-46.5534724345029,-23.4341015029142,3
7080,-46.5484845334411,-23.4442325065209,16
7081,-46.5510580407987,-23.4443606019967,13
7082,-46.542897172774,-23.4343520990825,18
7083,-46.5523039432454,-23.4399267033008,5
7084,-46.4844694089939,-23.4532001325163,9
7085,-46.5502438301607,-23.4208570207417,9
7090,-46.5359907624214,-23.4673826647239,5
7091,-46.5427371420983,-23.4643922212534,14
7092,-46.5441563556755,-23.4616987404928,8
7093,-46.5409351938658,-23.4603469592013,8
7094,-46.5449837740781,-23.4508856960875,4
7095,-46.5376654278377,-23.4596198870391,11
7096,-46.5372812828207,-23.4505623039125,7
7097,-46.5436554934791,-23.4463499583646,10
7110,-46.5248902682497,-23.4679856960875,3
7111,-46.5209490325667,-23.4646246045771,6
7112,-46.5114873208997,-23.4653041146988,1
7113,-46.5188663870391,-23.4613031384962,9
7114,-46.5301097642079,-23.451480882104,9
7115,-46.5346137398794,-23.4441981660066,12
7120,-46.524688695395,-23.4526964038317,9
7121,-46.5219122740781,-23.4543478986958,9
7122,-46.5199706786023,-23.4470255553696,6
7123,-46.5319838608114,-23.4455793527613,5
7124,-46.5317219912574,-23.4246854912574,28
7130,-46.5225097368861,-23.4416333505396,24
7131,-46.5219681129609,-23.4286321429396,12
7132,-46.5171011246177,-23.4361524657222,14
7133,-46.5114492398003,-23.4400791479312,9
7134,-46.5105693090484,-23.4301359919499,12
7135,-46.5200622403486,-23.4223133782965,16
7140,-46.4931840699406,-23.422075962808,7
7141,-46.504539524006,-23.4258678126551,10
7142,-46.5009208210171,-23.4118300653272,18
7143,-46.5037395349703,-23.4187312106584,9
7144,-46.5074532711639,-23.4168078928674,19
7145,-46.4845205327486,-23.40396,12
7150,-46.4622475233135,-23.419579924231,8
7151,-46.4552143637255,-23.4076821443245,16
7152,-46.4713330587955,-23.4080253193369,15
7153,-46.4519251938658,-23.376380280599,4
7154,-46.4504405553696,-23.3731762492354,1
7155,-46.4690911588955,-23.416430364418,1
7159,-46.4053750989383,-23.383265594235,3
7160,-46.4483815670264,-23.4115822980841,12
7161,-46.4303875809259,-23.4011575334175,21
7162,-46.4517222953142,-23.403398269779,7
7170,-46.4486945342778,-23.4319484074384,25
7171,-46.435559364418,-23.4277705006925,8
7172,-46.4330811479312,-23.422664682209,11
7173,-46.4284931282244,-23.4313029744648,6
7174,-46.4294063397253,-23.4259463397253,12
7175,-46.4015447077443,-23.4015266056033,14
7176,-46.3965659424087,-23.4094992747706,23
7177,-46.3907132812915,-23.4183796763806,2
7178,-46.3915377762998,-23.3971106544521,11
7179,-46.4186944278377,-23.3972014190952,10
7180,-46.4744416242606,-23.4531176899577,7
7181,-46.4678193172989,-23.4488752886564,7
7182,-46.4656801748514,-23.443265682209,8
7183,-46.4582756158751,-23.4454901071326,6
7184,-46.37721825,-23.4039915,1
7190,-46.4946906684748,-23.4600027274511,31
7191,-46.5108025671688,-23.4574125322318,11
7192,-46.5061623578972,-23.4518561559813,6
7193,-46.5033182164868,-23.4473641187893,11
7194,-46.506551977379,-23.4441488870391,9
7195,-46.5123622631139,-23.4496300546771,4
7196,-46.5132583236194,-23.4573075473195,12
7197,-46.5155361030302,-23.4630761075117,17
7210,-46.4412677113509,-23.4608520699406,8
7215,-46.439442,-23.472999,2
7220,-46.4646149424087,-23.4646384612788,3
7221,-46.4667921304461,-23.4698827266144,1
7222,-46.4716256384962,-23.4641039408795,4
7223,-46.4794306501529,-23.4676373361128,1
7230,-46.4514544592013,-23.4538036763806,12
7231,-46.4692155801853,-23.4549642744809,8
7232,-46.4638286786023,-23.467303561198,2
7240,-46.4384865488487,-23.4450486042184,16
7241,-46.4219804912574,-23.4480392550638,21
7242,-46.4214848942524,-23.4402012608922,6
7243,-46.4089035900819,-23.4347011801638,13
7244,-46.4116601421028,-23.4466632398003,6
7250,-46.3709622783773,-23.4204861165676,3
7251,-46.400119522621,-23.4350490277569,16
7252,-46.40193,-23.446278,10
7260,-46.5121233432516,-23.4334261982997,7
7261,-46.4229116076669,-23.4106762082553,3
7262,-46.3927157077442,-23.4795949103526,1
7263,-46.4015345029142,-23.4640304526805,4
7270,-46.4274325058284,-23.4649991734664,12
7272,-46.4256287864274,-23.4648778986958,11
7273,-46.4192352295286,-23.4632485006925,8
7400,-46.3252670050877,-23.3988837454016,8
7401,-46.3130178746852,-23.3852760906577,6
7402,-46.3189982797623,-23.3959113172427,8
7403,-46.3091418964741,-23.3910877790698,2
7404,-46.3000089651739,-23.3920800735473,4
7411,-46.3413885138785,-23.4011294948641,6
7414,-46.3689459738942,-23.4057312738573,1
7417,-46.3193123129911,-23.3791322286932,12
7428,-46.321319501731,-23.4051401067681,5
7432,-46.3677441007933,-23.4230397837715,2
7434,-46.3273860802727,-23.4199612409029,3
7435,-46.3199979522225,-23.4207047758919,4
7436,-46.3028937274657,-23.41411051406,1
7438,-46.2884552376137,-23.4090835932493,5
7500,-46.2318434926685,-23.3133672723793,30
7600,-46.5715164341613,-23.3235816226279,75
7700,-46.7405849412577,-23.362332138903,21
7704,-46.7534565239315,-23.3774620733186,5
7713,-46.7549114466129,-23.3471814877842,14
7714,-46.7586038333853,-23.349194317299,5
7715,-46.7535343252888,-23.3463435873556,3
7716,-46.7458111145119,-23.3425179233434,10
7717,-46.7505469171359,-23.3348925984422,3
7718,-46.7568807815862,-23.3397414293184,4
7724,-46.7257742160822,-23.3591072452609,6
7726,-46.7001191005693,-23.3748204401984,1
7727,-46.6781368846762,-23.3701013810266,2
7739,-46.7142427347663,-23.392589905768,1
7740,-46.7118852887599,-23.3898227545505,1
7743,-46.7122333919814,-23.3757454389851,1
7744,-46.7189989927662,-23.3956968243984,4
7745,-46.7149295185464,-23.3868820702687,13
7747,-46.7156584323389,-23.3908827870906,1
7748,-46.729060709868,-23.391870127213,4
7749,-46.7393390368175,-23.385689614727,2
7750,-46.8780646527845,-23.358925864874,4
7752,-46.8470885661909,-23.3628730625917,6
7756,-46.8648560590236,-23.3926141531706,2
7776,-46.8401758559483,-23.3434878113001,9
7781,-46.8728794981581,-23.2833785419382,1
7786,-46.8334385663447,-23.3339351529569,5
7787,-46.8286471739865,-23.3353314433398,8
7788,-46.8286229051852,-23.3509414672593,2
7789,-46.8476674521088,-23.3620067041995,1
7790,-46.8410249749849,-23.4062382982158,14
7791,-46.8666910743756,-23.4108947780768,21
7792,-46.8503816937438,-23.418022545484,7
7793,-46.8376393958547,-23.4124063397516,16
7794,-46.8209513940663,-23.4161044508218,4
7801,-46.7243924776587,-23.3221402146914,1
7802,-46.7303231936911,-23.3260916514865,2
7803,-46.7329858032061,-23.3332578216097,6
7804,-46.7336371109754,-23.3253276463879,4
7807,-46.7320908959772,-23.3173211407481,8
7808,-46.7426629311637,-23.3198322619447,1
7809,-46.7485828483013,-23.3260510959052,1
7810,-46.7649382331396,-23.3279445936688,3
7812,-47.0122315834516,-22.9068284536769,1
7813,-46.7627451027644,-23.3068703153172,2
7830,-46.7597946685355,-23.2965799083742,3
7832,-46.7563089950272,-23.3065906534058,2
7835,-46.7442087321016,-23.3045671482701,2
7836,-46.7413590064977,-23.3039361522485,2
7840,-46.7321962648442,-23.3163679419942,1
7841,-46.7383600400439,-23.3146612279274,2
7844,-46.7359634403269,-23.3041586397956,2
7845,-46.7302762078942,-23.3051706331284,4
7847,-46.72483470496,-23.3125727472596,3
7849,-46.7243147195234,-23.3207344467206,1
7850,-46.7244429496772,-23.3336394193546,5
7851,-46.7218573929054,-23.3297649815118,3
7852,-46.7186120486402,-23.3239719812381,3
7853,-46.711989193373,-23.3221075277707,5
7854,-46.7073065704155,-23.3258881908924,2
7855,-46.7036297113179,-23.3220332263535,4
7856,-46.7015319988488,-23.3218709153035,2
7857,-46.7063677920843,-23.3326670111815,4
7858,-46.714737652904,-23.3269373943886,7
7859,-46.7141203332859,-23.3274669166074,5
7860,-46.7198578487051,-23.320491085556,1
7861,-46.7147087378174,-23.3148584570565,2
7862,-46.7096837249197,-23.3207047618605,4
7865,-46.721583,-23.304069,4
7866,-46.708240939623,-23.2950964343659,6
7867,-46.7768206562858,-23.3151922918619,1
7901,-46.745309305527,-23.2846595222641,2
7902,-46.7436370435532,-23.2899253298843,1
7903,-46.7421874931997,-23.2942413731085,7
7904,-46.7366591103596,-23.3011215709232,1
7905,-46.7628936235518,-23.2895548269244,1
7906,-46.7433102333937,-23.2970754171829,2
7907,-46.7502310618207,-23.2947520199422,1
7909,-46.7460381002935,-23.2910194043497,4
7910,-46.7484568615035,-23.2805344108561,3
7911,-46.7516622303506,-23.2838679029279,4
7912,-46.7557237674937,-23.2904668604785,4
7913,-46.7593722092717,-23.2888699678759,1
7914,-46.7527310659235,-23.2777926734079,3
7916,-46.757890699896,-23.2747210055958,3
7920,-46.7620082429372,-23.2725145122892,1
7929,-46.7540416105037,-23.2642812619693,1
7936,-46.7403310688861,-23.2631502600991,2
7940,-46.7490722492592,-23.2684290528579,1
7941,-46.7433173693685,-23.2682979668464,2
7942,-46.740118269733,-23.2723701476509,4
7944,-46.729989,-23.2654635,2
7945,-46.7317735427863,-23.2599109770364,1
7950,-46.7635319545475,-23.2777705045854,8
7951,-46.731849442585,-23.274964280266,2
7952,-46.7229925789999,-23.2725055679999,4
7953,-46.7257602928259,-23.2656049085167,3
7955,-46.7182599999999,-23.2605626659999,1
7956,-46.7309869131627,-23.2780684174741,1
7957,-46.7450687116396,-23.2546472037467,2
7980,-46.7368463450423,-23.2813805241431,2
7985,-46.7111188156987,-23.2854364599612,7
7987,-46.7047596870683,-23.2888037206155,1
7990,-46.7384256741334,-23.2775063367946,2
7991,-46.7632788803458,-23.2780864311186,6
7992,-46.7353218563935,-23.2864477738832,1
7995,-46.7268391970846,-23.2949102457886,2
7997,-46.7385096643648,-23.265669519444,2
7998,-46.7352434141242,-23.2894526643158,5
8010,-46.4408997166311,-23.4948595181776,10
8011,-46.4451064838998,-23.4964035786831,7
8020,-46.4421262106584,-23.50663459839,3
8021,-46.4335627842057,-23.5028037310578,22
8022,-46.4181911559813,-23.4946423760748,3
8030,-46.4236563928674,-23.4999701246177,16
8031,-46.4757014239747,-23.4920260636898,12
8032,-46.4189486025351,-23.5212279145771,17
8040,-46.4460268154073,-23.5054098154374,15
8041,-46.4370335717286,-23.5153790548724,13
8042,-46.4322003733048,-23.508092001385,7
8050,-46.4627010756247,-23.5110195262277,17
8051,-46.4717193429257,-23.5148902286171,12
8060,-46.45360160921,-23.501974767413,14
8061,-46.4635133222344,-23.5015877252294,17
8062,-46.4740720351145,-23.5111876763806,7
8070,-46.4581938506838,-23.493808121011,7
8071,-46.45532925,-23.488443,2
8072,-46.4617180128591,-23.4861856615744,11
8080,-46.4315026588955,-23.4849154710023,14
8081,-46.419944123781,-23.4868119883432,16
8090,-46.4227812398003,-23.4807644382537,14
8110,-46.4043157492354,-23.4981910063766,12
8111,-46.3720166924808,-23.497886242022,10
8115,-46.3785112924,-23.4849279611346,2
8120,-46.3897764218257,-23.502353609484,14
8121,-46.382519425616,-23.5043955786831,16
8122,-46.3758268903336,-23.4969102344408,6
8130,-46.3708135582838,-23.5075590313636,7
8131,-46.3742399912574,-23.5027086180968,3
8132,-46.3756247077442,-23.5091729125743,3
8140,-46.3990369293669,-23.5000941756881,14
8141,-46.3960618112701,-23.5210388520688,9
8142,-46.3898121551446,-23.524553514571,16
8143,-46.3981240161001,-23.5172195203993,4
8150,-46.4095096815165,-23.525377438802,22
8151,-46.4072395486038,-23.5213365817358,8
8152,-46.4071660350331,-23.5123067351549,1
8160,-46.4150016646897,-23.5047769384329,17
8161,-46.4122207769923,-23.4989044782157,13
8180,-46.4153404345028,-23.4877041618097,12
8190,-46.3950401333603,-23.4887063993883,8
8191,-46.3837548301402,-23.4809786472387,9
8210,-46.4433848484621,-23.531854672774,22
8215,-46.4484841920676,-23.5405288736214,20
8220,-46.4595568370316,-23.536398271614,12
8223,-46.4670556866524,-23.5233673585897,22
8225,-46.4582688232369,-23.5240747696679,19
8226,-46.4597766128153,-23.5235296358945,2
8230,-46.4475139388298,-23.5166407082706,14
8235,-46.4657119078591,-23.5212405246429,10
8240,-46.44086049036,-23.521947201039,21
8245,-46.4292291299084,-23.5296934015053,3
8246,-46.4392996033817,-23.5314315884067,6
8247,-46.4352688731898,-23.5365702984193,5
8248,-46.4348872718564,-23.525464075769,1
8250,-46.4346794439379,-23.5398240319119,9
8253,-46.4372704859773,-23.5564462780888,25
8255,-46.4425530401062,-23.5548976383519,13
8257,-46.4298460345818,-23.5540702411151,5
8260,-46.4311623292452,-23.5586036153269,20
8265,-46.4536538541462,-23.5766506378037,7
8270,-46.4596838214109,-23.5633629873348,23
8275,-46.4827622900341,-23.5771400116568,16
8280,-46.4796814926424,-23.56180201082,28
8285,-46.4727506487679,-23.5529624907092,7
8290,-46.4484889072942,-23.5510133885683,36
8295,-46.5194733432904,-23.5571160935067,13
8310,-46.4609090378845,-23.6329566711005,5
8311,-46.4646496902591,-23.6297640277569,7
8320,-46.46231775,-23.635701,14
8321,-46.4807905588981,-23.6103826594722,1
8330,-46.4649462867267,-23.6162912539831,24
8331,-46.4711504671072,-23.6093977929482,7
8340,-46.4585250264105,-23.6182983752464,15
8341,-46.4568037857349,-23.5981834782157,5
8343,-46.4507743935599,-23.6071339211726,5
8344,-46.4509348853656,-23.6083985306711,8
8345,-46.4472034736281,-23.6111896933175,4
8370,-46.4398968079703,-23.59215,7
8371,-46.4239370963802,-23.5958545519387,6
8372,-46.4350682309135,-23.6012950999192,2
8373,-46.573562122098,-23.4315400992527,2
8375,-46.4499407648876,-23.5949239762372,6
8380,-46.4401908280628,-23.6020501470945,4
8381,-46.4337627120434,-23.6058674254718,5
8382,-46.4158137107162,-23.6128854821398,4
8383,-46.4313162524051,-23.6218024951897,1
8390,-46.4386049981264,-23.6314679947765,11
8391,-46.7084742284427,-23.8592002338077,5
8410,-46.4210007479947,-23.5475884118818,12
8411,-46.4155327924,-23.5551297310578,6
8412,-46.4082376640314,-23.5482969708581,6
8420,-46.4452853997018,-23.5521001493231,22
